TWEETID,TWEET,TIMESTAMP,AUTHOR,LAT,LONG,URL,inlon,inlat,inokc
337298021370953000,RT @OUnation: Big thanks to #BobStoops for visiting the efforts in #Moore today. #OKstrong http://t.co/a2Ji16m2hV,5/22/13 20:04,markgarcia1018,35.1912,-97.4413,http://instagram.com/p/Zn9ipzH10M/,TRUE,TRUE,TRUE
337276141729640000,Just posted a photo @ Oklahoma City Oklahoma http://t.co/JqY94jBV4o,5/22/13 18:37,T_Byars,35.442,-97.4409,http://instagram.com/p/Zn9SwtG_w_/,TRUE,TRUE,TRUE
337277320475840000,"Old license plate ""Oklahoma is ok"" #moore #oklahoma #old #license #plate #tornado #recover http://t.co/at0T0xjMFm",5/22/13 18:42,brittany3665,35.3997,-97.5274,http://instagram.com/p/Zn9t-4EB08/,TRUE,TRUE,TRUE
337277280592216000,"Best snow cones, ever! @thesno_shack. Go get a snow cone today to support Moore tornado victims! http://t.co/cGGBa95Lko",5/22/13 18:42,Mreilly77,35.6532,-97.4815,http://instagram.com/p/Zn9ueIO_ZG/,TRUE,TRUE,TRUE
337203145203675000,#backtoroo #musicfest #volunteer #love @ Oklahoma http://t.co/y94IFPTLSK,5/22/13 13:47,IsThatMyMom,35.6234,-97.454,http://instagram.com/p/Zna3ghPfaG/,TRUE,TRUE,TRUE
337263306844807000,RT @BlakeBlanch14: Moore 2nd day in a row with @chaserh5 http://t.co/niRGVcFuns,5/22/13 17:46,Chaserh5,35.6532,-97.4815,http://instagram.com/p/Zna7KfIBXL/,TRUE,TRUE,TRUE
337201250963689000,Citizens gather to begin in the cleanup of Moore. http://t.co/eDlMgDZskX,5/22/13 13:40,bmsilve,35.4931,-97.4591,http://instagram.com/p/ZnbMqtGUlt/,TRUE,TRUE,TRUE
337204651608928000,4th St Moore! #groundzero #moore #damage #aftermath #i35 #thewarren #totaled #thestart @ City of Moore http://t.co/qYz2QksXtZ,5/22/13 13:53,KSmobbin22,35.3305,-97.4901,http://instagram.com/p/ZncjFspJ4L/,TRUE,TRUE,TRUE
337206016041177000,"This is as bad as it gets out here. Was a neighborhood two days ago. @sabasauce @ Moore, Ok http://t.co/90w4ncRyre",5/22/13 13:59,simplywebster,35.3235,-97.4959,http://instagram.com/p/ZndGRUta20/,TRUE,TRUE,TRUE
337207097777348000,"Just posted a photo @ Moore, OK http://t.co/XgV7IqgqaC",5/22/13 14:03,simplywebster,35.3337,-97.4945,http://instagram.com/p/ZndxFcta3r/,TRUE,TRUE,TRUE
337207010711969000,Waiting to be seated... Day 3. #juryduty @ Oklahoma County Courthouse http://t.co/qQY8DK3J4v,5/22/13 14:03,TheGeneralGrant,35.4696,-97.5187,http://instagram.com/p/ZndzjaLlkL/,TRUE,TRUE,TRUE
337210998446510000,Text 'Relief' to 86613 if you want to help with the #Moore #Oklahoma #tornado #crisis. #convoyofhope‰Û_ http://t.co/DZZFrWqHBj,5/22/13 14:19,greg_r_thompson,35.3343,-97.4769,http://instagram.com/p/Zne_n1pCrC/,TRUE,TRUE,TRUE
337209169302126000,The donations for tornado victims keep coming in.  #mcfarlinumc http://t.co/7IS8nkmKYo,5/22/13 14:11,McFarlinStudent,35.1912,-97.4413,http://instagram.com/p/ZneyQWN64Y/,TRUE,TRUE,TRUE
337210955836555000,A fuckin legend #81pts #5rings #mamba #black\I'm wAy n --- @ Oklahoma City - OKC http://t.co/yIAU5Cgjjd,5/22/13 14:18,Juic_Y_E,35.4611,-97.6542,http://instagram.com/p/ZnfULrLXAV/,TRUE,TRUE,TRUE
337214120522809000,From the Huffington Post #oklahoma #moore #405strong http://t.co/J9I2Wff54c,5/22/13 14:31,entity,35.4931,-97.4591,http://instagram.com/p/ZngzHKBW30/,TRUE,TRUE,TRUE
337216026569736000,This used to be a school less than a half mile from me #moore #tornado http://t.co/8OzhBbCYxG,5/22/13 14:39,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/Znh4-Lyp0X/,TRUE,TRUE,TRUE
337217954854866000,RT @blogging4jobs: This used to be a school less than a half mile from me #moore #tornado http://t.co/8OzhBbCYxG,5/22/13 14:46,Bvirger,35.6532,-97.4815,http://instagram.com/p/Znh4-Lyp0X/,TRUE,TRUE,TRUE
337214207810478000,#Breakfast @ Hyatt Place Oklahoma City-Northwest http://t.co/MrlfTdKTra,5/22/13 14:31,Melendez1293,35.5238,-97.5376,http://instagram.com/p/ZnhDKPBHi8/,TRUE,TRUE,TRUE
337216947559219000,It is unreal. its right down the street from me. #tornado #moore http://t.co/waAgsNuI6W,5/22/13 14:42,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/ZniSf_Sp0t/,TRUE,TRUE,TRUE
337219504633417000,At 4th & Sunnylane. #moore #tornado damage extends to east side of highway 35 http://t.co/lbWbTl27Xw,5/22/13 14:52,blogging4jobs,35.4931,-97.4591,http://instagram.com/p/Znjd94Sp1-/,TRUE,TRUE,TRUE
337222995720421000,Proud to be a Christian and a teacher #prayforMoore #Oklahoma #repost http://t.co/OnlE8OzBeq,5/22/13 15:06,haley_wulfert,35.4931,-97.4591,http://instagram.com/p/Znk2v7mvo3/,TRUE,TRUE,TRUE
337263041206968000,This is exactly what we are #moore  http://t.co/ufUI6YztGR,5/22/13 17:45,mel30issa,35.3956,-97.5969,http://instagram.com/p/Znk7HXsLYg/,TRUE,TRUE,TRUE
337233489038569000,#oklahoma #tornado http://t.co/OgvOXf92cI,5/22/13 15:48,GrishaBuben,35.3305,-97.4901,http://instagram.com/p/Znke0ITaae/,TRUE,TRUE,TRUE
337164606457925000,#country #road #hills #county #sky #fields #oklahoma #beautiful #spacious #USA #home http://t.co/7P4fBcd7ei,5/22/13 11:14,dustinrtaylor,35.1912,-97.4413,http://instagram.com/p/ZnKkK-habp/,TRUE,TRUE,TRUE
337224272097472000,Lets Help Moore! #LoveMoore #prayforoklahoma #lifechurchtv @lifechurchnw http://t.co/h4iyq7bdyg,5/22/13 15:11,SirJacobWhite,35.6532,-97.4815,http://instagram.com/p/ZnljnaPZnt/,TRUE,TRUE,TRUE
337225902251470000,This car got me from Tuttle to Moore in record time Friday afternoon. I could see the tornado behind‰Û_ http://t.co/QQxVCQHf6Y,5/22/13 15:18,Kreggster,35.3054,-97.7594,http://instagram.com/p/ZnmCtlzKc5/,TRUE,TRUE,TRUE
337273136292691000,Serving hot lunch and dinner at FBC Moore today with keystone food services and Carter Sanders. http://t.co/Lcr3oGj0a5,5/22/13 18:25,JoeyEarl15,35.1912,-97.4413,http://instagram.com/p/Znmqt9p1KC/,TRUE,TRUE,TRUE
337225925437575000,"There used to be houses there. @ Moore, Ok http://t.co/0JWWfRtXMw",5/22/13 15:18,rosariocindy07,35.3235,-97.4959,http://instagram.com/p/ZnmXrwnRnC/,TRUE,TRUE,TRUE
337233936805666000,I wasn't born in Oklahoma but it is my second home. The unity and support of the people of Oklahoma is‰Û_ http://t.co/0KQNmcrCJj,5/22/13 15:50,Ben8Smith,35.1912,-97.4413,http://instagram.com/p/ZnngfBiQrC/,TRUE,TRUE,TRUE
337170738924617000,Oklahoma over everything! http://t.co/sPUi7QfdEd,5/22/13 11:39,nutterbutter405,35.4931,-97.4591,http://instagram.com/p/ZnNVL7pGhL/,TRUE,TRUE,TRUE
337229896109654000,Good morning! Time to watch Rock Star! @ Bum Fuck Oklahoma http://t.co/BXZRIdegnN,5/22/13 15:34,StubaSabna,35.5994,-97.4972,http://instagram.com/p/ZnoQp8NrKa/,TRUE,TRUE,TRUE
337231021705687000,De Sheriff van Tulsa komt ook helpen.. In zijn roze auto. The Sheriff in his pink car... #oklahoma‰Û_ http://t.co/06eZedJTq2,5/22/13 15:38,SergeDeMarre,35.4593,-97.5951,http://instagram.com/p/ZnorFaifSz/,TRUE,TRUE,TRUE
337230076678647000,The sun is shining in Oklahoma today. Praise God. #prayforoklahoma http://t.co/X7sWLZdKZH,5/22/13 15:34,nicoliolik,35.5368,-97.9639,http://instagram.com/p/ZnoTA3FDmH/,TRUE,TRUE,TRUE
337240092395577000,Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:14,dailythunder,35.3956,-97.5969,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337240167364571000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:14,ddownham,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337240523188342000,@russwest44 RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/VMJqYZhuOC,5/22/13 16:16,ShawnCargill,35.5224,-97.7602,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337240653232738000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:16,TroyFields44,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337240880400437000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:17,lofofosho,35.1912,-97.4413,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337241253391511000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:19,bobbyc37,35.3956,-97.5969,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337242300424015000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/XPl8vrzPtj,5/22/13 16:23,_BlakeR,35.6532,-97.4815,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337242737353048000,RT @_BlakeR: RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/XPl8vrzPtj,5/22/13 16:25,MaddHuff,35.3956,-97.5969,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337242799172894000,RT @_BlakeR: RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/XPl8vrzPtj,5/22/13 16:25,mad_mcpherson,35.6532,-97.4815,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337243575182049000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 16:28,tromeo143,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337260764618428000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 17:36,CourtneyDNixon,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337274816564449000,"Russell Westbrook, still on crutches, visiting Moore. @russwest44 u r an Oklahoma treasure !!!  http://t.co/RXfRklSqoP",5/22/13 18:32,RogerCude,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337294491415351000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 19:50,iamangee,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337299418460065000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 20:10,NoahMinton,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337351301195243000,RT @dailythunder: Russell Westbrook surveys tornado damage in Moore (via @zachnash):  http://t.co/vHPeZKTN4a,5/22/13 23:36,TeamOKCThunder,35.4931,-97.4591,http://instagram.com/p/ZnoZkFQZAl/,TRUE,TRUE,TRUE
337176347489234000,Please pray for those affected by the May 20 tornado. #OkieStrong http://t.co/QdP18e2lSO,5/22/13 12:01,Fit_4_U,35.6532,-97.4815,http://instagram.com/p/ZnP2KTO0Lj/,TRUE,TRUE,TRUE
337382928650739000,RT @CBSThisMorning: Southmoore HS football players & cheerleading squad reunited after tornado. Photo: http://t.co/J3eAwu1mSt (Credit: @Kim‰Û_,5/23/13 1:42,PrinncesssEmmm,35.3343,-97.4769,http://instagram.com/p/ZnPe7zQe0S/,TRUE,TRUE,TRUE
337176421707423000,driving through Moore yesterday reminded me of certain 3rd world countries in crisis. destruction and‰Û_ http://t.co/1nZ8Faw9n4,5/22/13 12:01,honaciousD,35.4931,-97.4591,http://instagram.com/p/ZnPm-TEYLp/,TRUE,TRUE,TRUE
337232520737333000,RT @ninnaaa93: Get a snocone and help Moore! #okstrong #prayformoore http://t.co/FWbBXtL0kH,5/22/13 15:44,Naty_by_Nature,35.1912,-97.4413,http://instagram.com/p/ZnpMQlnNBe/,TRUE,TRUE,TRUE
337232965732024000,Looking for a place to give? We've set up a fund that will directly go toward relief efforts in Moore.‰Û_ http://t.co/WHedOIXrUM,5/22/13 15:46,provroad,35.1912,-97.4413,http://instagram.com/p/ZnpqM2tZPU/,TRUE,TRUE,TRUE
337232406866194000,Radishes in abundance around here. Photo inspired by @yougrowgirl #gardening #slowfood #lazyw #oklahoma http://t.co/FFFeNxsmYJ,5/22/13 15:44,thelazyw,35.4813,-97.265,http://instagram.com/p/ZnpUeAuZio/,TRUE,TRUE,TRUE
337175812296032000,Orange marks show houses have been inspected #oklahoma @BBCNewsUS @ Moore Medical Center http://t.co/CfaWfyKN5I,5/22/13 11:59,BizFleury,35.3326,-97.494,http://instagram.com/p/ZnPXYXTHqS/,TRUE,TRUE,TRUE
337179102844952000,They may be tattered and torn but they will survive! #OKLAHOMA #USA #flags http://t.co/ZqMq5aJu5E,5/22/13 12:12,cottrell723,35.3917,-97.7246,http://instagram.com/p/ZnQ6JUE5f6/,TRUE,TRUE,TRUE
337231326933549000,"RT @todayshow: Photo of @AlRoker reporting from Moore, Oklahoma this morning: http://t.co/oN8YDPb0K6 (via @rayfarmer_)",5/22/13 15:39,10andrea10,35.3956,-97.5969,http://instagram.com/p/ZnQ8z0MaQ-/,TRUE,TRUE,TRUE
337178280463577000,Eerie. The words that remained on the Warren Theaters' sign after. #Moore #Oklahoma http://t.co/AsQUVvGuP3,5/22/13 12:09,OKCYanni,35.3956,-97.5969,http://instagram.com/p/ZnQjZZsCIg/,TRUE,TRUE,TRUE
337178191791792000,#oklahoma #tornado @ City of Moore http://t.co/qSormNtbFK,5/22/13 12:08,GrishaBuben,35.3305,-97.4901,http://instagram.com/p/ZnQksGTaTz/,TRUE,TRUE,TRUE
337234401366798000,"Until next time, Oklahoma City #OKC #BoulderBound @ Oklahoma City, OK http://t.co/MpMEaRYuzE",5/22/13 15:52,vjcal,35.4714,-97.5188,http://instagram.com/p/ZnqOlPCR5M/,TRUE,TRUE,TRUE
337177485622005000,Unloading the first semi of supplies for the Moore community. #onmission #harvestokc http://t.co/6tdwo2P2XH,5/22/13 12:05,russellcombs,35.4931,-97.4591,http://instagram.com/p/ZnQYagjKg6/,TRUE,TRUE,TRUE
337201818520125000,RT @russellcombs: Unloading the first semi of supplies for the Moore community. #onmission #harvestokc http://t.co/6tdwo2P2XH,5/22/13 13:42,ploggang,35.4931,-97.4591,http://instagram.com/p/ZnQYagjKg6/,TRUE,TRUE,TRUE
337240402727940000,Hey guys! We're over here at Covenant Life Assembly in Moore off Main & Howard and this is a list of‰Û_ http://t.co/wOiqtrPUAV,5/22/13 16:15,audruhh,35.3343,-97.4769,http://instagram.com/p/Zns2XnCHto/,TRUE,TRUE,TRUE
337183173903527000,Tornado supplies are arriving this morning at our Norman campus. #onmission http://t.co/n0xO52HduB,5/22/13 12:28,kirkpankratz,35.4931,-97.4591,http://instagram.com/p/ZnS7k7OPad/,TRUE,TRUE,TRUE
337201650781519000,RT @kirkpankratz: Tornado supplies are arriving this morning at our Norman campus. #onmission http://t.co/n0xO52HduB,5/22/13 13:41,ploggang,35.4931,-97.4591,http://instagram.com/p/ZnS7k7OPad/,TRUE,TRUE,TRUE
337181238525833000,#Oklahoma #tornado #OklahomaStrong http://t.co/fXDjkvfUxd,5/22/13 12:20,exodus195,35.4931,-97.4591,http://instagram.com/p/ZnSDK_Svgu/,TRUE,TRUE,TRUE
337239819438678000,Stuffed animals and backpacks for the children of Plaza Towers and Briarwood. #moore http://t.co/l9ESwMqnUS,5/22/13 16:13,recentlytheblog,35.3956,-97.5969,http://instagram.com/p/ZnseoIo0QO/,TRUE,TRUE,TRUE
337239001310326000,@Love_OKC tornado relief in full effect today at Okahoma Community Church off of SW 4th & Bristow.‰Û_ http://t.co/tric8FWkp4,5/22/13 16:10,joshuaAllenJ,35.4931,-97.4591,http://instagram.com/p/ZnsPCID0Lk/,TRUE,TRUE,TRUE
337181689098944000,Ready to serve the community of Moore! Thankful for all who are donating! KEEP IT COMIN! #onmission‰Û_ http://t.co/uaW7w9lz31,5/22/13 12:22,russellcombs,35.4931,-97.4591,http://instagram.com/p/ZnSRZJDKiw/,TRUE,TRUE,TRUE
337336251713736000,"Elisabeth's house was demolished by the tornado, but the American patriotism always survives. #moore @‰Û_ http://t.co/X0XxzYbUAC",5/22/13 22:36,Kyrre,35.4202,-97.4366,http://instagram.com/p/ZnswvTrDRm/,TRUE,TRUE,TRUE
337191730296266000,RT @erk1800: Yesterday we set a goal of $5000 for tornado relief in Oklahoma. When I laid down to sleep last night‰Û_ http://t.co/D5PdZPKWM5,5/22/13 13:02,flashyphotog,35.5224,-97.7602,http://instagram.com/p/ZnSxUCot-G/,TRUE,TRUE,TRUE
337239731706400000,"So, you guys bought every Oklahoma Republic shirt I had on the Online store. So I just put more on, ya savages. http://t.co/vR3cch7SM3",5/22/13 16:13,BigfootRetail,35.1912,-97.4413,http://instagram.com/p/ZnsYDUSLS-/,TRUE,TRUE,TRUE
337184203194134000,"Handed out over 3,000 of these meals to the Moore community yesterday! Lets go for 6,000 today!‰Û_ http://t.co/kngoWU7xWH",5/22/13 12:32,russellcombs,35.4931,-97.4591,http://instagram.com/p/ZnTeVlDKj4/,TRUE,TRUE,TRUE
337195389566464000,"RT @russellcombs: Handed out over 3,000 of these meals to the Moore community yesterday! Lets go for 6,000 today!‰Û_ http://t.co/kngoWU7xWH",5/22/13 13:17,dugasjeremy,35.6532,-97.4815,http://instagram.com/p/ZnTeVlDKj4/,TRUE,TRUE,TRUE
337242194547191000,Bye Oklahoma! ? @ Will Rogers World Airport (OKC) http://t.co/35YrzMN2Bo,5/22/13 16:22,TinaMariaD,35.3952,-97.5966,http://instagram.com/p/ZntymdORTC/,TRUE,TRUE,TRUE
337245814978125000,@russwest44 not letting knee surgery get in the way of showing support for Moore!‰Û_ http://t.co/oRXfARxmNj,5/22/13 16:37,JakeRaceSmith,35.1912,-97.4413,http://instagram.com/p/Znu7nGSORM/,TRUE,TRUE,TRUE
337244272506044000,"Incredible nachos at Bricktown Brewery in Shawnee, OK. @sixonesixstudios #food #photography @‰Û_ http://t.co/zX4Rks38e1",5/22/13 16:31,trawickimages,35.3817,-96.9294,http://instagram.com/p/ZnungdhuQl/,TRUE,TRUE,TRUE
337242996993032000,"On location at Bricktown Brewery in Shawnee, OK with @XPPhotoGear MaxiBox http://t.co/X1MLYzWpY0",5/22/13 16:26,trawickimages,35.4931,-97.4591,http://instagram.com/p/ZnuOHZBuf_/,TRUE,TRUE,TRUE
337190055275794000,Another morning rises on the devastation in Moore. This is a perfect example of why to take cover in‰Û_ http://t.co/3KZ92Oyy3Z,5/22/13 12:55,BrownEAlex,35.4931,-97.4591,http://instagram.com/p/ZnV4NsCv39/,TRUE,TRUE,TRUE
337208798953472000,"""@titoortiz: #Positive minded http://t.co/esmquryGr3"" pray for moore oklahoma. And all families affected.",5/22/13 14:10,jessiegardner0,35.5565,-97.5318,http://instagram.com/p/ZnW-n-rcbv/,TRUE,TRUE,TRUE
337248241802432000,"Free summer session fees, contact me for more info!! #free #okc #summerspecial #yukon #oklahoma‰Û_ http://t.co/V8W4Bvv3ZC",5/22/13 16:47,KensieMPhoto,35.5224,-97.7602,http://instagram.com/p/ZnwmxyCyfH/,TRUE,TRUE,TRUE
337248849007636000,Panther pride! Forever a proud Plaza Towers panther! #PlazaTowers #Moore #oklahoma #405strong‰Û_ http://t.co/rIqwri2spm,5/22/13 16:49,MassiveNinja,35.3343,-97.4769,http://instagram.com/p/ZnwuHIgmCp/,TRUE,TRUE,TRUE
337248978284474000,Look at all this #oklahoma #magic! Thanks to all you beautiful people. We're only 2 orders away from‰Û_ http://t.co/lDm2jcQ5AF,5/22/13 16:49,macydan,35.4931,-97.4591,http://instagram.com/p/ZnwvM_Sbgc/,TRUE,TRUE,TRUE
337192245692342000,This shirt never meant as much to me as it does now. Jaguars never stop. Moore never stops.‰Û_ http://t.co/16ZTXqKur7,5/22/13 13:04,PrestonTay,35.4931,-97.4591,http://instagram.com/p/ZnXEqmnQsW/,TRUE,TRUE,TRUE
337250681121542000,New blog post over at http://t.co/WqaLWU3ZRA#okc #oklahoma #oklahome #oklahomacity #oklahomastrong‰Û_ http://t.co/7Ga4OzwsQ1,5/22/13 16:56,aspieadventures,35.3591,-96.9298,http://instagram.com/p/Znxgbambxi/,TRUE,TRUE,TRUE
337250497486528000,Volunteers line the streets with supplies to help the victims. #OklahomaStrong #Moore #Oklahoma http://t.co/zweoKGUeSk,5/22/13 16:55,OKCYanni,35.3956,-97.5969,http://instagram.com/p/ZnxitCsCLv/,TRUE,TRUE,TRUE
337250135425814000,It's all gone because of the tornado. Sending dozens of volunteers to Far East Norman for a heavily‰Û_ http://t.co/jbd0yzMLnR,5/22/13 16:54,kirkpankratz,35.4931,-97.4591,http://instagram.com/p/ZnxXNBuPcs/,TRUE,TRUE,TRUE
337254521203986000,@voodoochef_ just brought me Croque Monsieur while I squish clay... ? #foodie #oklahoma #redcrossokc‰Û_ http://t.co/6v4AOwKHYV,5/22/13 17:11,CaliforniaJane_,35.3956,-97.5969,http://instagram.com/p/Zny_tWHEur/,TRUE,TRUE,TRUE
337199323836194000,"Thankful to Jesus, my family  & loved ones in moore are safe today, even though some monetary things‰Û_ http://t.co/hAD1kjtlhf",5/22/13 13:32,monicapankratz,35.3956,-97.5969,http://instagram.com/p/ZnYAblP1Qq/,TRUE,TRUE,TRUE
337328377176420000,RT @LOVE_OKC: The LOVE OKC Student Conference will both restore houses and help with tornado relief efforts. Join‰Û_ http://t.co/6SLCgLvbnr,5/22/13 22:05,AaronAnderson25,35.4931,-97.4591,http://instagram.com/p/ZnydG0o1eu/,TRUE,TRUE,TRUE
337253313202495000,Good morning Oklahomans... We were informed by some friends who are on the ground in Moore that there‰Û_ http://t.co/B3Ok03eLbI,5/22/13 17:07,DNAGalleries,35.4931,-97.4591,http://instagram.com/p/ZnyjUUxqNm/,TRUE,TRUE,TRUE
337255519209271000,Tornado shaped cloud over my house this morning. #countyourblessings http://t.co/uc6WTHFs6K,5/22/13 17:15,GentryFisher,35.4416,-97.188,http://instagram.com/p/Znz1sRgYwi/,TRUE,TRUE,TRUE
337197080995053000,Reach into those pockets and give what you can. Every bit helps.  #okstrong #moore http://t.co/zJSpYlfQq5,5/22/13 13:23,darrenisreal,35.3956,-97.5969,http://instagram.com/p/ZnZNF6zYB4/,TRUE,TRUE,TRUE
337255294075801000,Hi everyone! A friend of mine is trying to raise money for tornado victims in Moore. She is selling‰Û_ http://t.co/7hMR9aGcUc,5/22/13 17:15,doomouse,35.4931,-97.4591,http://instagram.com/p/ZnzOonpBW_/,TRUE,TRUE,TRUE
337254060136755000,"After a long day of reporting yesterday in Moore, OK @meekbeck91 and I will be returning to the scene‰Û_ http://t.co/Vr0Bv8Kgr1",5/22/13 17:10,JBruno6,35.1912,-97.4413,http://instagram.com/p/ZnzPe4FBEo/,TRUE,TRUE,TRUE
337254427008327000,"People are coming together in Moore, OK to clean up the destruction of the viscous tornado. #prayformoore http://t.co/o4Yjyy6Qf6",5/22/13 17:11,JBruno6,35.1912,-97.4413,http://instagram.com/p/ZnzTC0FBEs/,TRUE,TRUE,TRUE
337268520276611000,"The sun (and the Son) is shining today in Oklahoma. The outpouring of love for fellow Oklahomans, and‰Û_ http://t.co/svWL6IegAh",5/22/13 18:07,MissyMoorePhoto,35.6532,-97.4815,http://instagram.com/p/Znzvj1i3vn/,TRUE,TRUE,TRUE
337254389473492000,Misc photos that the #tornado blew into the yard at work. They are being collected at the #Moore‰Û_ http://t.co/Gadv56qIYy,5/22/13 17:11,oldergirlbeauty,35.4931,-97.4591,http://instagram.com/p/ZnzZWrlhGM/,TRUE,TRUE,TRUE
337422851940438000,Gas station #tornado #oklahoma http://t.co/EwXLzIcI5e,5/23/13 4:20,AnnaiXO,35.4931,-97.4591,http://instagram.com/p/Zo_-3rEijj/,TRUE,TRUE,TRUE
337421887875473000,#tornado #oklahoma http://t.co/O7SBFuAPxr,5/23/13 4:17,AnnaiXO,35.4931,-97.4591,http://instagram.com/p/Zo_h7YkijE/,TRUE,TRUE,TRUE
337398672226660000,Working in Shawnee showing that tornado wreckage who's boss. http://t.co/yuMrRIdHXi,5/23/13 2:44,Jrice89,35.4931,-97.4591,http://instagram.com/p/Zo1AKHG-U5/,TRUE,TRUE,TRUE
337399258544226000,#TinyHouse #Cabin in the middle of #nowhere #Oklahoma http://t.co/zUenz5uIkf,5/23/13 2:47,HotDogOKC,35.4664,-97.5091,http://instagram.com/p/Zo1KF4IRkK/,TRUE,TRUE,TRUE
337402022682836000,#Oklahoma @ The Home Depot http://t.co/mmfSoHPrXZ,5/23/13 2:58,Melendez1293,35.3178,-97.4973,http://instagram.com/p/Zo1QvEhHkv/,TRUE,TRUE,TRUE
337399590494023000,Come donate supplies for the tornado relief to the beautiful @katiewicks #robotic #oklahoma‰Û_ http://t.co/oyLavLUzWS,5/23/13 2:48,roboticwed,35.4931,-97.4591,http://instagram.com/p/Zo1YWcTJb0/,TRUE,TRUE,TRUE
337400725191659000,RT @roboticwed: Come donate supplies for the tornado relief to the beautiful @katiewicks #robotic #oklahoma‰Û_ http://t.co/oyLavLUzWS,5/23/13 2:52,KFD987,35.4931,-97.4591,http://instagram.com/p/Zo1YWcTJb0/,TRUE,TRUE,TRUE
337406033301483000,"C1 and I just got to Moore, Oklahoma and we are already hard at work! #tornadoes #Oklahoma #c1‰Û_ http://t.co/WOsZJUehC1",5/23/13 3:14,media1video,35.3551,-97.4919,http://instagram.com/p/Zo4W8iIADC/,TRUE,TRUE,TRUE
337409953935536000,God bless #moore. Meeting these survivors changed us tonight. #405strong #oklahoma @jabro11 @randijay http://t.co/vn8TgI84hm,5/23/13 3:29,JenniferStolfa,35.3956,-97.5969,http://instagram.com/p/Zo59VyhluH/,TRUE,TRUE,TRUE
337411658559410000,See?! #moore #mooreoklahoma #tornado #Oklahoma #prayforoklahoma http://t.co/TSkos2dGid,5/23/13 3:36,iamRicoSmith,35.4931,-97.4591,http://instagram.com/p/Zo60tYyeHq/,TRUE,TRUE,TRUE
337410871385014000,That WAS a hospital back there. #oklahoma #tornado #prayforoklahoma #moore http://t.co/jvY4VzpuHV,5/23/13 3:33,iamRicoSmith,35.4931,-97.4591,http://instagram.com/p/Zo6g_GyeHR/,TRUE,TRUE,TRUE
337563040448905000,RT @kristiLHayes: My hubby just got back fromthe  town of Little Axe in Norman. They got wiped out in Sunday's F4‰Û_ http://t.co/9KKv9T4ZAi,5/23/13 13:37,CocoLow17,35.4931,-97.4591,http://instagram.com/p/Zo6jMMAzVG/,TRUE,TRUE,TRUE
337412334337273000,Pile of Cars. #tornado #moore #oklahoma #mooreoklahoma #prayforoklahoma http://t.co/4n8h1MDXLR,5/23/13 3:39,iamRicoSmith,35.4931,-97.4591,http://instagram.com/p/Zo7KkYSeIC/,TRUE,TRUE,TRUE
